##name	9300+ Computer Acronyms
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2002/11/13, 23:35
##author	Carlos Guerrera
##email	mlenha@yahoo.com
##description	This is a very extensive glossary of computer acronyms. With a list of over 9300 computer acronyms, you're sure to find what you're looking for.
##browsingEnabled	
##bgl_creationTime	2002/11/13, 23:13
8EAF66FD.bmp	File: 8EAF66FD.bmp
CARCAS	Computer Aided aRchiving and Change Accounting System
CARL	Colorado Alliance of Research Libraries
CARP	Cache Array Routing Protocol
CART	Computer-Assisted Radar Tomography
CAS	Channel Associated Signaling
CASE	Computer-Aided Software Engineering
CASL	Crosstalk Application Scripting Language
CASS	Computer Assisted Search Service
CASSIS	Classified and Search Support Information System
CAT	Computer Aided Transcription
CATS	Computer Assisted Training System
CATV	CAble TeleVision
CAU	Cable Access Unit
CAV	Constant Angular Velocity
CAVE	Computer-Assisted Virtual Environment
CAVERN	Computer-Assisted Virtual Environment Research Network
CAVIT	Convergence of Audio/Video Information Technology
CAWE	Computer-Aided Web Engineering
CBBS	Computer Bulletin Board System
CBC	Cipher Block Chaining
CBCR	Channel Byte Count Register
CBCS	Computer Based Conversation System
CBD	Component-Based Development
CBDO	Chief Business Development Officer
CBDS	Connectionless Broadband Data Service
CBEMA	Computer and Business Equipment Manufacturers Association
CBGA	Ceramic Ball Grid Array
CBI	Computer Based Instruction
CBIOS	Compatibility Basic Input Output System
CBIR	Committed Rate Information Burst
CBL	Common Business Library
CBLT	Character BLock Transfer
CBM	Commodore Business Machines
CBMS	Computer-Based Mail System
CBO	Cost-Based Optimizer
CBQ	Class-Based Queuing
CBR	Case Based Reasoning
CBT	Computer Based Training
CBW	Convert Byte to Word
CBX	Computer-controlled Branch Exchange
CC	Credit Card
CC/PP	Composite Capability/Preference Profile
CCA	Cardholder Certification Authority
CCAF	Call Control Agent Function
CCC	Chaos Computer Club
CCD	Charge Coupled Device
CCDA	Cisco Certified Design Associate
CCF	Connection Control Function
CCFT	Cold Cathode Fluorescent Tube
CCI	Common Client Interface
CCIC	Committee on Computing, Information and Communications
CCIE	Cisco Certified Internet Expert
CCIN	Coordinating Committee of International Networks
CCIR	Comité Consultatif International de la Radio
CCIS	Common Channel Interoffice Signaling
CCK	Client Customization Kit
CCL	Common Command Language
CCM	Change Configuration Management
CCNA	Cisco Certified Network Associate
CCNC	Computer/Communications Network Center
CCNP	Cisco Certified Network Professional
CCP	Certified Computing Professional
CCR	Commitment, Concurrency and Recovery
CCRMA	Center for Computer Research in Music and Acoustics
CCS	Common Communications Support
CCS7	Common Channel signaling System 7
CCSD	Cellular Circuit-Switched Data
CCSID	Coded Character Set IDentification
CCT	China Coast Time
ccTLD	Country Code Top Level Domain
CCU	Cache Control Unit
CCW	Com Callable Wrapper
CD	RW Compact Disk-ReWriteable
CD+G	Compact Disk Plus Graphics
CD+MIDI	Compact Disk Plus Musical Instruments Digital Interface
CDA	Communications Decency Act
CDBS	Connectionless Data Bearer Service
CDBT	Compact Disk-Based Training
CDC	Control Data Corporation
CDDI	Copper Distributed Data Interface
CDE	Certified Directory Engineer
CDF	Channel Definition Format
CDFS	Compact Disk File System
CDIA	Certified Document Imaging Architect
CDID	Compact Disk Image Designer
CDIF	Case Data Interchange Format
CDK	Control Development Kit
CDL	Computer Design Language
CDM	Control Development Module
CDMA	Code Division Multiple Access
CDMF	Commercial Data Masking Facility
CDML	Claris Dynamic Markup Language
CDN	Content Delivery Network
CDO	Collaboration Data Objects
CDONTS	Collaboration Data Objects for windows New Technology Server
CDOS	Concurrent Disk Operating System
CDP	Certificate in Data Processing
CDPD	Cellular Digital Packed Data
CDR	Call Detail Record
CDRA	Character Data Representation Architecture
CDRAM	Cache Dynamic Random Access Memory
CDRL	Contract Data Requirements List
CDS	Current Directory Structure
CDSA	Common Data Security Architecture
CDSL	Consumer Digital Subscriber Line
CDT	Center for Democracy and Technology
CDV	Cell Delay Variation
CDW	Computer Discount Warehouse
CDX	CompounD indeX
CE	Compact Edition
CEA	Cisco Enterprise Accounting
CEBIT	CEntrum Büro Information Telekommunikation
CEBUS	Consumer Electronics BUS
CEC	Certified E-commerce Consultant
CEF	Common Executable Format
CEG	Continuous Edge Graphics
CEI	Conducted Electromagnetic Interference
CELP	Card Edge Low Profile
CEMA	Consumer Electroinics Manufacturers Association
CEMM	Consumer Electronics Manufacturers Association
CEMS	Constituent Electronic Mail System
CENELEC	Comité Européen de Normalisation ELECtrotechnique
CENTR	Council of European National Top level domain Registries
CEO	Chief Executive Officer
CEOP	Conditional End Of Page
CEPT	Conference of European Postal and Telecommunications
CER	Canonical Encoding Rules
CERFNET	California Educational and Research Federation NETwork
CERN	Centre Européen pour la Recherche Nucleaire
CERT	Computer Emergency Response Team
CERT/CC	Computer Emergency Response Team Coordination Center
CES	Circuit Emulation Service
CET	Central European Time
CF	Coupling Facility
CFA	Color Filter Array
CFB	Call Forward Busy
CFCC	Coupling Facility Control Code
CFD	Computational Fluid Dynamics
CFDP	Coherent File Distribution Protocol
CFG	ConFiGuration
CFM	Code Fragment Manager
CFML	ColdFusion Markup Language
CFO	Chief Financial Officer
CFQ	Class-based Fair Queuing
CFR	Computerized Facial Recognition
CFRM	Coupling Facility Resource Management
CFS	Caching File System
CFV	Call For Votes
CG	Computer Generated
CGA	Color Graphics Adapter
CGE	Common Graphics Environment
CGI	Common Gateway Interface
CGM	Computer Graphics Metafile
CGMS	Copy Generation Management System
CGS	Continuous-Grain Silicon
CHAP	Challenge Handshake Authentication Protocol
CHAR	Character
CHAT	Conversational Hypertext Access Technology
CHCK	CHannel ChecK
CHCP	CHange Code Page
CHDIR	CHange DIRectory
CHFN	CHange FiNger
CHGRP	CHange GRouP
CHILL	Ccitt HIgh Level Language
CHIPS	Clearinghouse Interbank Payments System
CHKDSK	CHecK DiSK
CHMOD	CHange MODe
CHOWN	CHange OWNer
CHP	CHaPter
CHR	CHaRacter
CHRP	Common Hardware Reference Platform
CHS	Cylinder, Head, Sector
CHTML	Compressed HyperText Markup Language
CI	Coded Information
CI/O	Comprehensive Input/ Output
CIA	Current Instruction Address
CIAC	Computer Incident Advisory Capability
CIB	Computer Integrated Business
CIC	Carrier Identification Code
CICA	Center of Innovative Computer Applications
CICS	Customer Information Control System
CICS/VS	Customer Information Control System / Virtual Storage
CID	Charge-Injection Device
CIDL	Component Implementation Definition Language
CIDMID	Content-ID and Message-ID
CIDR	Classless Inter-Domain Routing
CIE	Commission Internationale de l'Eclairage
CIF	Component Implementation Framework
CIFF	Camera Image FIle Format
CIFS	Common Internet File System
CIL	Computer Integration Laboratories
CIM	Compuserve Information Manager
CIO	Chief Information Officer
CIOCS	Communication Input/Output Control System
CIP	Command Interface Port
CIPM	Commerce Interchange Pipeline Manager
CIR	Committed Information Rate
CIRC	Cross-Interleaved Reed-solomon Code
CIS	Compuserve Information Service
CISA	Certified Information System Auditor
CISC	Complex Instruction Set Computer
CISSP	Certified Information Systems Security Professional
CIT	Court of International Trade
CITO	Communications and Information Technology Ontario
CIVIC	Cyclone Integrated Video Interfaces Controller
CIVR	Computer and Interactive Voice Response
CIW	Certified Internet Webmaster
CIX	Commercial Internet eXchange
CJK	Chinese, Japanese and Korean
CJLI	Command Job Language Interpreter
CKD	Count Key Data
CKE	Commercial Key Escrow
CKM	Customer Knowledge Management
CKO	Chief Knowledge Officer
CL	ConnectionLess
CLAR	Channel Local Address Register
CLASS	Cooperative Library Agency for Systems and Services
CLC	Color Laser Copier
CLD	Clear Direction Flag
CLDC	Connected Limited Device Configuration
CLEC	Competitive Local Exchange Carrier
CLEI	Common Language Equipment Identification
CLF	Common Log File
CLGA	Ceramic Land Grid Array
CLI	Call Level Interface
CLIB	C LIBrary
CLID	Calling Line IDentification
CLIM	Common Lisp Interface Manager
CLIPS	C Language Integrated Production System
CLIST	Command LIST
CLK	CLocK
CLL	ConnectionLess Layer
CLLI	Common Language Location Identification
CLNAP	ConnectionLess Network Access Protocol
CLNP	ConnectionLess Network Protocol
CLNS	ConnectionLess Network Service
CLO	Chief Learning Officer
CLOB	Character Large OBject
CLOS	Common Lisp Object System
CLP	Cell Loss Priority
CLR	Cell Loss Ratio
CLS	Closed Loop Solution
CLSID	CLaSs IDentifier
CLT	Cairo Local Time
CLTP	ConnectionLess Transport Protocol
CLTS	Clear Task Switch Flag
CLTV	Constant Linear Time Velocity
CLUI	Command Line User Interface
CLUT	Color LookUp Table
CLV	Constant Linear Velocity
CM	Communication Manager
CM2	Communication Manager/2
CMA	Concert Multi-thread Architecture
CMAK	Connection Manager Administration Kit
CMC	Calypso Message Center
CMD	Circuit Mode Data
CMF	Creative Music Format
CMI	Control and Management Interface
CMIP	Common Management Information Protocol
CMIS	Common Management Information System
CMISE	Common Management Information Service Element
CML	Chemical Markup Language
CMM	Conceptual Modeling Language
CMMF	Certificate Management Message Format
CMMS	Computerized Maintenance Management Software
CMOL	CMip Over Llc
CMOS	Coats-Mellon Operational Specification
CMOT	CMip Over Tcp
CMOV	Conditional MOVe
CMP	CoMPare
CMPS	CoMPare word String
CMR	Cell Mis-insertion Rate
CMRR	Common Mode Rejection Ratio
CMS	Color Matching System
CMT	Connection ManagemenT
CMTL	Computer Memory Test Labs
CMTS	Cable Modem Termination System
CMU	Carnegie Mellon University
CMVC	Configuration Management Version Control
CMW	Compartmented Mode Workstation
CMY	Cyan, Magenta, Yellow
CMYK	Cyan, Magenta, Yellow, blacK
CNA	Certified Netware Administrator
CNAPS	Co-processing Node Architecture for Parallel Systems
CNB	Connected Network Backup
CNC	Computerized Numerical Control
CND	Caller Number Delivery
CNE	Certified Netware Engineer
CNF	CoNFiguration
CNG	CalliNG
CNI	Certified Novell Instructor
CNIDIR	Coalition for Networked Information DIRectories
CNIDR	Clearinghouse for Network Information and Discovery and Retrieval
CNM	Customer Network Management
CNMA	Communications Network for Manufacturing Applications
CNMS	Compaq Netelligent Management Software
CNN	Composite Network Node
CNR	Carrier to Noise Ratio
CNS	Complimentary Network Service
CNSS	Core Nodal Switching Subsystem
CNT	CoNTents
CNTFET	Carbon NanoTube Field-Effect Transistor
CNV	CoNVentional
CNVT	CoNVerT
CNX	Certified Network eXpert
CO	Central Office
COAST	Card On A STick
COB	Chip-On-Board
COBOL	COmmon Business-Oriented Language
COCOMO	COnstructive COst MOdel
COCOT	Customer Owned Coin Operated Telephone
COD	Cash On Delivery
CODASYL	Conference On DAta SYstem Languages
CODCF	Central Office Data Connecting Facility
CODE	Client/server Open Development Environment
CODEC	COder/DECoder
CoE	Center Of Excellence
COEES	Central Office Equipment Engineering System
COEM	Commercial Original Equipment Manufacturer
COFDM	Coded Orthogonal Frequency Division Multiplexing
COFF	Common Object File Format
COG	Chip On Glass
COGO	COordinate GeOmetry
COL	COLlision
COLD	Computer Output to Laser Disk
COLT	Connection Optimized Link Technology
COLUG	Central Ohio Linux Users Group
COM	COMmand
COMDEX	COMputer Dealers EXposition
COMP	Compare
COMSAT	COMmunications SATellite corporation
COMTI	Component Object Model Transaction Integrator
CON	Console
CONCERT	COmmunications for North Carolina Education, Research and Technology
CONS	Connection-Oriented Network Service
CONTAC	Central Office NeTwork ACcess
COO	Chief Operating Officer
COOL	Cobol Object Orientated Language
COP	Character-Oriented Protocol
COPA	Children Online Protection Act
COPICS	Communications Oriented Production Information and Control System
COPPA	Child Online Privacy Protection Act
COPS	Common Open Policy Service
COR	Common Object Runtime
CORBA	Common Object Request Broker Architecture
COREN	COrporation for Research and Enterprise Network
COS	Corporation for Open Systems
COSE	Combined Office Standard Environment
COSIC	COmputer Security and Industrial Cryptography
COSINE	Cooperation for Open Systems Interconnection Networking in Europe
COSMIC	COmputer Software Management and Information Center
COSMOS	COmputer System for Mainframe OperationS
COSS	Common Object Services Specification
COT	Central Office Terminal
COTS	Commercial Off-The-Shelf
COW	Computer On Wheels
CP	Connection Processor
CP/M	Control Program for Microprocessors
CPA	Certified Public Accountant
CPAN	Comprehensive Perl Archive Network
CPC	Constant Point Calculation
CPCS	Check Processing Control System
CPD	Conseal Provate Desktop
CPE	Central Processing Element
CPEX	Customer Profile EXchange
CPFR	Collaborative Planning, Forecasting and Replenishment
CPG	Clock Pulse Generator
CPH	Cost Per Hour
CPI	Clock Per Instruction
CPIC	Common Programming Interface for Communications
CPIO	CoPy In/Out
CPL	Combined Programming Language
CPLD	Complex Programmable Logic Device
CPM	Cost Per Minute
CPML	Call Policy Markup Language
CPN	Compuserve Packet Network
CPO	Chief Privacy Officer
CPP	C Plus Plus (C++)
CPRM	Content Protection for Recordable Media
cps	Characters Per Second
CPSI	Configurable PostScript Interpreter
CPSR	Computer Professionals for Social Responsibility
CPT	Command Pass Through
CPTWG	Copyright Protection Technical Working Group
CPU	Central Processing Unit
CPW	Commercial Processing Workload
CR	Command Register
CR/LF	Carriage Return/Line Feed
CRAM	Card Random Access Memory
CRAS	Cable Repair Administrative System
CRAYON	CReAte Your Own Newspaper
CRC	Cyclic Redundancy Check
CRCG	Center for Research in Computer Graphics
CRD	CaRDfile
CREN	Computer Research Education Network
CRF	Cable Retransmission Facility
CRFVC	Connection Related Function Virtual Channel
CRFVP	Connection Related Function Virtual Path
CRI	Cray Research, Inc.
CRIN	Centre de Recherche en Informatique de Nancy
CRISC	Complex-Reduced Instruction Set Computer
CRISP	Complex-Reduced Instruction Set Processor
CRL	Certificate Revocation List
CRM	Customer Relationship Management
CRME	Certified Remote Management Engineer
CRMF	Certificate Request Message Format
CROM	Control Read-Only Memory
CRP	Common Reference Platform
CRS	Content Replication Service
CRT	Cathode Ray Tube
CRTC	Cathode Ray Tube Controller
CRUD	Create, Retrieve, Update, Delete
CS	Chip Select
CS/SS	Card Service/Socket Service
CS1	Capability Set 1
CSA	Calendaring and Scheduling Api
CSAPI	Common Speller Application Program Interface
CSAR	Channel System Address Register
CSC	Computer Sciences Corporation
CSCC	Concurrent SuperComputing Consortium
CSCW	Computer Supported Cooperative Work
CSD	Computer Services Department
CSDC	Circuit Switched Digital Capability
CSDS	Circuit Switched Data Service
CSE	Certified System Engineer
CSER	Consortium for Software Engineering Research
CSFI	Communication Subsystem For Interconnection
CSG	Constructive Solid Geometry
CSH	C SHell
CSI	Command Sequence Introducer
CSID	Calling Subscriber IDentification
CSIRO	Commonwealth Scientific and Industrial Research Organization
CSIv2	Common Secure Interoperability Version 2
CSL	Computer Sensitive Language
CSLIP	Compressed Serial Line Interface Protocol
CSM	Code Set Map
CSMA	Carrier Sense Multiple Access
CSMA/CA	Carrier Sense Multiple Access/Collision Avoidance
CSMA/CD	Carrier Sense Multiple Access/Collision Detect
CSMS	Customer Support Management System
CSN	Card-Select Number
CSNET	Computer Science NETwork
CSNW	Client Services for NetWare
CSO	Central Services Organization
CSP	Converged Service Provider
CSPDK	Cryptographic Service Provider Developer's Kit
CSPDN	Circuit Switched Public Data Network
CSPDU	Convergence Sublayer Protocol Data Unit
CSPM	Cisco Secure Policy Manager
CSR	Certificate Signing Request
CSRAM	Custom Static Random Access Memory
CSRG	Computer Systems Research Group
CSS	Customizable Starter Site
CSS2	Cascading Style Sheet 2
CSSM	Client-Server Systems Management
CST	Central Standard Time
CSTA	Computer-Supported Telephony Applications
CSTB	Computer Science and Telecommunications Board
CSTN	Color SuperTwist Nematic
CSTS	Computer Supported Telecommunications Standard
CSU	Channel Service Unit
CSUNET	California State University NETwork
CSV	Circuit-Switched Voice
CT	Computer Telephony
CTAN	Comprehensive Tex Archive Network
CTB	Cipher Type Byte
CTBS	Computer Telephony Business Solution
CTC	Certified Testing Center
CTCA	Channel To Channel Adapter
CTCP	Client-To-Client Protocol
CTD	Cell Transfer Delay
CTE	Charge Transfer Efficiency
CTEC	Certified Training and Education Centre
CTERM	Command TERMinal
CTF	Capture, Transform, and Flow
CTFT	Color Thin Film Transistor
CTI	Computer Telephony Integration
CTL	Certificate Trust List
CTM	Component Transaction Monitor
CTO	Chief Technical Officer
CTOS	Computerized Tomography Operating System
CTP	Capable To Promise
CTPA	Coax-to-Twisted-Pair Adapter
CTR	Common Technical Regulations
CTRCO	Calculating, Tabulating, Recording COmpany
CTRL	ConTRoL
CTS	Compatibility Test Suite
CTSS	Compatible Time Sharing System
CTT	Cartridge Tape Transport
CTTC	Cartridge Tape Transport Controller
CTW	Catch The Werb
CTY	Catch The Web
CU	Control Unit
CUA	Common User Application
CUB	CUrsor Backward
CUD	CUrsor Down
CUE	Custom Updates and Extras
CUF	CUrsor Forward
CUG	Closed User Group
CUI	Common User Interface
CUL	See You Later
CUP	CUrsor Position
CUPID	Completely Universal Processor I/o Design
CUR	CURsor
CUSI	Configurable Unified Search Interface
CUSIP	Committee for Uniform Security Identification Procedures
CUSP	Commonly Used System Program
CUT	Control Unit Terminal
CUTE	Clarkston University Terminal Emulator
CUTS	Cassette User Tape System
CUU	CUrsor Up
CV	CodeView
CVF	Compressed Volume File
CVGA	Color Video Graphics Array
CVIA	Computer Virus Industry Association
CVM	C Virtual Machine
CVP	Content Vectoring Protocol
CVS	Computer Vision Syndrome
CVT	ConVerT
CVW	CodeView for Windows
CW	Control Word
CWA	Competitive Web Analysis
CWD	Change Working Directory
CWIS	Campus Wide Information System
CWM	Common Warehouse Metamodel
CWO	Chief Web Officer
CXI	Common X-windows Interface
cXML	Commerce eXtensible Markup Language
CYL	CYLinder
CYMK	Cyan-Yellow-Magenta-Black D&D Drag & Drop
D	SLR Digital Single-Lens Reflex
D&M	Design & Modeling
D/A	Digital/Analog
D/L	DownLoad
D/R	Direct/Reverse
D/S	Dhrystone per Second
D2C	Decimal To Character
D2D	Developer To Developer
D2T2	Dye Diffusion Thermal Transfer
D2X	Decimal To heXadecimal
D3D	Direct 3D
DA	Data Administrator
DAA	Data Access Arrangement
DAB	Digital Audio Broadcasting
DAC	Data Acquisition and Control
DACL	Discretionary Access Control List
DACS	Digital Access Control System
DAD	Desktop Application Director
DAE	Digital Audio Extraction
daemon	Disk And Execution MONitor
DAF	Dynamic Authentication Filter
DAFS	Direct Access File System
DAI	Distributed Artificial Intelligence
DAL	Data Abstraction Layer
DAM	Data Acquisition and Monitoring
DAML	Digital Added Main Line
DAMPS	Digital Advanced Mobile Phone System
DAMQAM	Dynamically Adaptive Multicarrier Quadrature Amplitude Modulation
DAO	Data Access Object
DAP	Data Access Page
DAPIE	Developers Application Programming Interface Extensions
DAQ	Data AcQuisition
DARI	Database Application Remote Interface
DARMS	Digital Alternate Realization of Musical Symbols
DARPA	Defense Advanced Research Projects Agency
DART	Digital Audio Reconstruction Technology
DAS	Dynamic Allocation Scheme
DASD	Direct Access Storage Device
DASL	DAv Searching & Locating
DASP	Dynamic Adaptive Speculative Preprocessor
DASS	Distributed Authentication Security Service
